ds,yhat,yhat_lower,yhat_upper,trend,weekly,yearly,monthly,quarterly,semi_annual,software_product,y,new_merchant,forecast_date,is_forecast,confidence_width,residual,abs_error,pct_error
2024-07-26,194713.4335901239,194194.418296717,195232.20196685148,196049.99125576572,47.08491849871132,19804.695165478264,303.7717997345735,-22769.743218645086,1277.6336692917043,Retail,194850,131,2025-06-23 01:04:50.590503,False,1037.7836701344931,136.56640987610444,136.56640987610444,0.07008797016992786
2024-07-27,194760.70226868257,194227.43815168823,195288.7882405022,196105.9692429745,59.711451591870166,16864.651479602056,70.86008227519433,-18609.167560447655,268.6775726865822,Retail,194840,160,2025-06-23 01:04:50.590503,False,1061.3500888139824,79.29773131743423,79.29773131743423,0.04069889720664865
2024-07-28,194754.52578797162,194227.75938620907,195280.62698204687,196162.10729986214,4.708828192090765,14032.968060586289,-115.31006787991562,-14464.538767556898,-865.4095652320816,Retail,194799,124,2025-06-23 01:04:50.590503,False,1052.8675958378008,44.474212028377224,44.474212028377224,0.0228308215280249
2024-07-29,194647.73471813585,194099.28663904092,195164.07829779724,196218.24535674977,-169.261362875906,11336.122618980378,-244.8927674553059,-10381.133532190232,-2111.345595072855,Retail,194659,46,2025-06-23 01:04:50.590503,False,1064.7916587563232,11.265281864150893,11.265281864150893,0.005787187781788098
2024-07-30,194772.66240945202,194241.76677728427,195284.2164576238,196274.3834136374,-102.25436024089637,8795.967523195937,-347.08128301027097,-6395.282866455347,-3453.070017674819,Retail,194728,134,2025-06-23 01:04:50.590503,False,1042.449680339545,-44.662409452022985,44.662409452022985,-0.022935792208631005
2024-07-31,195031.5038191882,194493.98322885527,195532.4936834049,196330.52147052504,88.04468666384089,6429.211769986076,-409.4448793424042,-2535.0571158567195,-4871.772112787651,Retail,195024,107,2025-06-23 01:04:50.590503,False,1038.5104545496288,-7.503819188190391,7.503819188190391,-0.003847638848649598
2024-08-01,195121.4985310333,194578.11588268774,195648.88913005093,196386.65952741267,71.96583816954676,4247.009823246732,-416.1405919139369,1177.9788713328687,-6345.974937214567,Retail,194959,144,2025-06-23 01:04:50.590503,False,1070.7732473631913,-162.49853103331407,162.49853103331407,-0.0833501049109372
2024-08-02,195206.029215964,194675.08500313063,195766.80970293094,196442.7975843003,47.084918498731604,2254.6682307753717,-413.18839480931035,4726.3444174994875,-7851.677540300582,Retail,194905,134,2025-06-23 01:04:50.590503,False,1091.7246998003102,-301.0292159639939,301.0292159639939,-0.15444920138733945
2024-08-03,195291.51364141636,194771.49756959177,195817.51969317358,196498.93564118797,59.71145159185941,451.4786297816431,-450.1231877361456,8094.0676943665985,-9362.556587775562,Retail,195349,110,2025-06-23 01:04:50.590503,False,1046.0221235818171,57.48635858364287,57.48635858364287,0.02942751618060132
2024-08-04,195293.94325128885,194742.99587152284,195829.58565880262,196555.0736980756,4.708828191950622,-1169.316751825078,-510.7832202697774,11264.488057604913,-10850.22736048877,Retail,195308,98,2025-06-23 01:04:50.590503,False,1086.5897872797796,14.056748711154796,14.056748711154796,0.007197221164086876
