ds,yhat,yhat_lower,yhat_upper,trend,weekly,yearly,monthly,quarterly,semi_annual,software_product,active_merchant,y,forecast_date,is_forecast,confidence_width,residual,abs_error,pct_error
2024-01-01,4.914845342494765,0.0,20.353553882167507,12.92256,-11.162830119988778,113.5705085076919,7.970304801918016,-77.33130262236043,-41.05439522476592,Booking,7883.0,15.0,2025-06-26 08:50:03.655546,False,20.353553882167507,10.085154657505235,10.085154657505235,67.23436438336824
2024-01-02,21.71315522161258,6.923469710397837,35.98503654718537,12.962564900369006,5.878667315114875,111.88246768806795,5.220901609739432,-70.03209334520153,-44.19935294647712,Booking,7890.0,21.0,2025-06-26 08:50:03.655546,False,29.061566836787534,-0.7131552216125812,0.7131552216125812,-3.3959772457741964
2024-01-03,20.092360959598814,5.117285455764542,33.42398178063115,13.002569800738009,3.9207136187123943,109.30320922698223,2.7260963866846977,-61.903457547506584,-46.956770526011965,Booking,7907.0,21.0,2025-06-26 08:50:03.655546,False,28.30669632486661,0.907639040401186,0.907639040401186,4.322090668577077
2024-01-04,19.120739610470885,4.437273068498714,33.39076324019442,13.042574701107013,2.077910399993667,105.9317315132364,1.0721323434551102,-53.671418015454975,-49.332191331866305,Booking,7933.0,21.0,2025-06-26 08:50:03.655546,False,28.953490171695705,1.8792603895291151,1.8792603895291151,8.948858997757691
2024-01-05,20.68981175102005,6.344860068041398,35.57519119662797,13.082579601476015,2.7632202258429706,101.87578751865158,0.2675623894783085,-45.96359316409931,-51.33574482032954,Booking,7938.0,17.0,2025-06-26 08:50:03.655546,False,29.23033112858657,-3.6898117510200485,3.6898117510200485,-21.704775006000286
2024-01-06,19.90436602071914,5.988239434543316,34.32824909221305,13.122584501845019,0.8975050215302127,97.24923257189545,0.8289339434343335,-39.212604893980085,-52.981285124005794,Booking,7955.0,28.0,2025-06-26 08:50:03.655546,False,28.340009657669732,8.095633979280858,8.095633979280858,28.912978497431634
2024-01-07,15.83717526208143,0.8246543423360354,29.840924193609663,13.16258940221402,-4.375186461222626,92.16930047189042,2.7609815353755245,-33.59503176933314,-54.285477916842765,Booking,7983.0,15.0,2025-06-26 08:50:03.655546,False,29.016269851273627,-0.8371752620814306,0.8371752620814306,-5.581168413876203
2024-01-08,9.682954313016465,0.0,24.082007747420565,13.202594302583027,-11.16283012001421,86.75386594448587,5.172274358033481,-29.016089956154303,-55.26686021591739,Booking,7983.0,9.0,2025-06-26 08:50:03.655546,False,24.082007747420565,-0.6829543130164648,0.6829543130164648,-7.588381255738498
2024-01-09,26.900777717736915,12.8425294616908,41.93844138791162,13.242599202952032,5.878667315120812,81.11875115966346,7.74808477904533,-25.142426644072522,-55.94489809497218,Booking,7996.0,29.0,2025-06-26 08:50:03.655546,False,29.095911926220815,2.099222282263085,2.099222282263085,7.23869752504512
2024-01-10,25.049983815374038,10.297236171313854,38.62132774229765,13.282604103321034,3.9207136187284686,75.37513259894745,10.287811168504643,-21.477210626658987,-56.33906704746858,Booking,8020.0,31.0,2025-06-26 08:50:03.655546,False,28.324091570983796,5.950016184625962,5.950016184625962,19.19360059556762
