ds,yhat,yhat_lower,yhat_upper,trend,weekly,yearly,monthly,quarterly,semi_annual,software_product,y,new_merchant,forecast_date,is_forecast,confidence_width,residual,abs_error,pct_error
2024-01-01,184886.02050376858,184350.97114337588,185441.79581146452,181659.39273599998,-169.26136287607258,46119.49754105287,-411.524355795198,-30512.517288721592,-11799.566765891406,Retail,184969.0,76.0,2025-06-23 10:41:48.864306,False,1090.8246680886368,82.97949623141903,82.97949623141903,0.04486129904547196
2024-01-02,185138.30034166298,184636.5319633288,185669.23659021765,181729.88443671985,-102.25436024124966,48584.15260273105,-426.21642723857866,-34117.68244015876,-10529.583470149324,Retail,185177.0,177.0,2025-06-23 10:41:48.864306,False,1032.7046268888516,38.69965833702008,38.69965833702008,0.020898739226264645
2024-01-03,185454.05998524072,184934.84705327553,185961.31364859006,181800.37613743969,88.04468666402313,50835.49343467684,-480.15190613474323,-37537.365228161914,-9252.337139243178,Retail,185371.0,200.0,2025-06-23 10:41:48.864306,False,1026.4665953145304,-83.05998524071765,83.05998524071765,-0.04480743225246541
2024-01-04,185545.03163402644,185033.06881431222,186082.3691656796,181870.86783815955,71.9658381696731,52843.624827995,-539.1759752497112,-40724.442048072335,-7977.808846975741,Retail,185514.0,187.0,2025-06-23 10:41:48.864306,False,1049.3003513673902,-31.03163402643986,31.03163402643986,-0.01672738123615461
2024-01-05,185619.47763892252,185101.30795598327,186142.49082187348,181941.3595388794,47.08491849871807,54580.758321626956,-595.9192288192347,-43638.076264537085,-6715.72964672623,Retail,185595.0,182.0,2025-06-23 10:41:48.864306,False,1041.1828658902086,-24.477638922515325,24.477638922515325,-0.013188738340211387
2024-01-06,185704.28570601533,185165.3085294998,186230.17672038486,182011.85123959926,59.711451591907036,56021.90330037683,-668.2057561775299,-46245.29809617079,-5475.676433204345,Retail,185700.0,148.0,2025-06-23 10:41:48.864306,False,1064.8681908850558,-4.285706015332835,4.285706015332835,-0.0023078653825163355
2024-01-07,185710.6746759649,185178.594080667,186241.6579499355,182082.3429403191,4.708828192245484,57145.502343799344,-733.317295937887,-48521.40512415643,-4267.15701625145,Retail,185719.0,108.0,2025-06-23 10:41:48.864306,False,1063.063869268488,8.325324035104131,8.325324035104131,0.004482752995172347
2024-01-08,185620.86463918808,185094.31393226612,186163.02059136945,182152.83464103893,-169.2613628757817,57933.99593631183,-747.8219535751018,-50449.203247231715,-3099.679374480119,Retail,185774.0,93.0,2025-06-23 10:41:48.864306,False,1068.7066591033363,153.13536081192433,153.13536081192433,0.08243099723961606
2024-01-09,185783.62509841585,185237.01909620236,186281.6093837185,182223.3263417588,-102.2543602411351,58374.30318614977,-711.6378845428233,-52017.31157758731,-1982.8006071214568,Retail,185877.0,203.0,2025-06-23 10:41:48.864306,False,1044.5902875161264,93.37490158414585,93.37490158414585,0.05023477976519196
2024-01-10,186051.5110950032,185522.57997197827,186579.61298705323,182293.81804247864,88.04468666420752,58458.20702320106,-644.489779355249,-53217.917103646854,-926.1517743386134,Retail,186104.0,196.0,2025-06-23 10:41:48.864306,False,1057.033015074965,52.488904996804195,52.488904996804195,0.028204071377726538
2024-01-11,186099.78878284074,185585.19430086372,186629.68113391288,182364.3097431985,71.96583816965864,58182.63441673559,-535.2277288648503,-54044.457893249135,60.564406850956395,Retail,186070.0,169.0,2025-06-23 10:41:48.864306,False,1044.486833049159,-29.78878284074017,29.78878284074017,-0.016009449583887874
2024-01-12,186139.1854095116,185619.74744179624,186662.5895167245,182434.80144391835,47.084918498715545,57549.82442980039,-370.40939030321096,-54489.72117307097,967.6051806683289,Retail,186070.0,230.0,2025-06-23 10:41:48.864306,False,1042.8420749282523,-69.18540951161413,69.18540951161413,-0.03718246332649762
2024-01-13,186207.73248066046,185653.3180189062,186730.64736566268,182505.2931446382,59.711451591851834,56567.37936118939,-165.1378403604957,-54544.76356100705,1785.2499246085667,Retail,186104.0,212.0,2025-06-23 10:41:48.864306,False,1077.32934675648,-103.73248066045926,103.73248066045926,-0.055738985008629185
2024-01-14,186207.49738523297,185667.1317882912,186721.875541016,182575.78484535805,4.708828192174122,55248.19676837666,73.82257227830618,-54198.9087708315,2503.8931418592774,Retail,186111.0,172.0,2025-06-23 10:41:48.864306,False,1054.743752724782,-96.49738523297128,96.49738523297128,-0.051849372274057566
2024-01-15,186113.25282576127,185613.7831623257,186631.8221987952,182646.27654607792,-169.26136287582062,53610.282763106945,352.6669112917288,-53440.87957773802,3114.1675458985064,Retail,185978.0,108.0,2025-06-23 10:41:48.864306,False,1018.0390364695049,-135.2528257612721,135.2528257612721,-0.07272517489233786
2024-01-16,186271.10737705254,185751.71621473596,186832.30111696708,182717.48527777602,-102.25436024102049,51676.44957211956,633.2415123054118,-52260.91014163216,3607.0955167247066,Retail,186114.0,208.0,2025-06-23 10:41:48.864306,False,1080.5849022311158,-157.10737705253996,157.10737705253996,-0.08441459377184948
2024-01-17,186518.37193043815,186000.76068814544,187064.1191557837,182788.69400947413,88.04468666422585,49473.902904895884,846.9626245562279,-50653.49853726033,3974.2662421079935,Retail,186328.0,258.0,2025-06-23 10:41:48.864306,False,1063.3584676382598,-190.37193043815205,190.37193043815205,-0.10217032890287667
2024-01-18,186532.31067284383,185987.8489228569,187054.0069388741,182859.90274117223,71.96583816959178,47033.72711530675,979.01009448012,-48620.33005698677,4208.034940701897,Retail,186410.0,292.0,2025-06-23 10:41:48.864306,False,1066.1580160172016,-122.3106728438288,122.3106728438288,-0.06561379370410858
2024-01-19,186554.77193369664,186029.55283177758,187090.776134341,182931.11147287034,47.08491849871301,44390.27843465768,1057.40977530289,-46172.85238636089,4301.739718727905,Retail,186470.0,304.0,2025-06-23 10:41:48.864306,False,1061.2233025634196,-84.77193369664019,84.77193369664019,-0.045461432775588666
2024-01-20,186625.71968591795,186098.78087761108,187111.4587269115,183002.32020456844,59.71145159187296,41580.49864062476,1067.2818750734086,-43334.02334551156,4249.930859571003,Retail,186565.0,136.0,2025-06-23 10:41:48.864306,False,1012.6778493004385,-60.71968591795303,60.71968591795303,-0.032546129187121395
2024-01-21,186605.825307785,186097.70100131273,187137.80315841056,183073.52893626655,4.708828191965177,38643.163367929774,974.692014557875,-40138.87454444449,4048.606705283337,Retail,186493.0,83.0,2025-06-23 10:41:48.864306,False,1040.1021570978337,-112.8253077850095,112.8253077850095,-0.060498414302418584
2024-01-22,186473.22577453597,185954.02554505374,187003.61029120916,183144.73766796465,-169.26136287585956,35618.08082039538,817.9386278274485,-36633.719755410675,3695.4497766350137,Retail,186500.0,67.0,2025-06-23 10:41:48.864306,False,1049.5847461554222,26.774225464032497,26.774225464032497,0.014356153063824395
2024-01-23,186641.44429390162,186117.70922866254,187159.2050588845,183215.94639966276,-102.25436024080874,32545.25788097911,666.4919037640587,-32874.053938909616,3190.05640864611,Retail,186699.0,215.0,2025-06-23 10:41:48.864306,False,1041.4958302219457,57.55570609838469,57.55570609838469,0.030828074118439137
2024-01-24,186963.34025983777,186445.29365113334,187481.3706630705,183287.15513136087,88.04468666387305,29464.051504348154,511.3369353709087,-28921.40096178486,2534.1529638788293,Retail,187150.0,139.0,2025-06-23 10:41:48.864306,False,1036.077011937159,186.65974016222754,186.65974016222754,0.09973803909282797
2024-01-25,187038.67787171135,186479.04135335755,187557.88463160547,183358.36386305897,71.96583816957731,26412.323799116064,303.7717997339091,-24839.539059524024,1731.79163115687,Retail,187237.0,182.0,2025-06-23 10:41:48.864306,False,1078.8432782479213,198.32212828865158,198.32212828865158,0.10592037273009694
2024-01-26,187072.02211050567,186568.1321846741,187605.62793448413,183429.57259475708,47.08491849872189,23425.619349178553,70.86008227547188,-20690.63376504064,789.5189308364879,Retail,187301.0,165.0,2025-06-23 10:41:48.864306,False,1037.4957498100412,228.97788949433016,228.97788949433016,0.12225129043322254
2024-01-27,187166.2552017857,186686.5325898424,187682.89146916996,183500.7813264552,59.71145159189405,20536.38308040191,-115.31006787998307,-16531.82091722857,-283.4896715547378,Retail,187358.0,172.0,2025-06-23 10:41:48.864306,False,996.3588793275703,191.74479821429122,191.74479821429122,0.10234139893374782
2024-01-28,187217.00239107423,186668.5083684463,187717.83691469888,183571.99005815331,4.708828191893815,17773.236351950418,-244.89276745538768,-12412.70488339377,-1475.335196372248,Retail,187401.0,129.0,2025-06-23 10:41:48.864306,False,1049.3285462525964,183.99760892576887,183.99760892576887,0.09818389919251705
