date,count(trend),seasonal,residual,anomaly,threshold_upper,threshold_lower
2024-01-01,67.05136219854114,-38.701876849894376,4.650514651353234,0,84.70820873001466,-77.17390473989937
2024-01-02,66.7404618860681,25.075118080825888,1.184420033106008,0,84.70820873001466,-77.17390473989937
2024-01-03,66.53407809556425,4.6580450643902385,0.807876840045509,0,84.70820873001466,-77.17390473989937
2024-01-04,66.39621413215747,8.460642114599626,-9.85685624675709,0,84.70820873001466,-77.17390473989937
2024-01-05,66.27464920677485,1.9503702832687047,0.7749805099564355,0,84.70820873001466,-77.17390473989937
2024-01-06,66.15089049780441,8.429149142275852,-2.5800396400802654,0,84.70820873001466,-77.17390473989937
2024-01-07,66.26056602680222,-9.193848889182972,-0.06671713761924991,0,84.70820873001466,-77.17390473989937
2024-01-08,66.75674518762715,-38.02280056073525,-2.7339446268918977,0,84.70820873001466,-77.17390473989937
2024-01-09,67.39843220662479,22.58295551203563,11.018612281339585,0,84.70820873001466,-77.17390473989937
2024-01-10,68.00161524022184,4.291265944189295,-0.2928811844111294,0,84.70820873001466,-77.17390473989937
2024-01-11,68.87531609334874,9.353018187903146,-6.22833428125189,0,84.70820873001466,-77.17390473989937
2024-01-12,69.92619039642564,2.971058015099953,-3.897248411525595,0,84.70820873001466,-77.17390473989937
2024-01-13,71.25270991923952,8.859585729128504,3.8877043516319816,0,84.70820873001466,-77.17390473989937
2024-01-14,73.32119447438414,-9.536825900489157,-10.784368573894987,0,84.70820873001466,-77.17390473989937
2024-01-15,75.66129292653393,-37.27273209307948,6.611439166545551,0,84.70820873001466,-77.17390473989937
2024-01-16,75.00303706736642,20.28634558525648,0.7106173473770951,0,84.70820873001466,-77.17390473989937
2024-01-17,72.13647949419381,4.058415836503594,9.805104669302594,0,84.70820873001466,-77.17390473989937
2024-01-18,69.30986841286912,10.1522469667207,40.53788462041018,0,84.70820873001466,-77.17390473989937
2024-01-19,66.57626422318262,3.861799250027301,86.56193652679008,1,84.70820873001466,-77.17390473989937
2024-01-20,63.29656175270038,9.145172339636106,-19.441734092336482,0,84.70820873001466,-77.17390473989937
2024-01-21,59.47958289913056,-9.924969453926403,3.4453865547958387,0,84.70820873001466,-77.17390473989937
2024-01-22,56.1228856912138,-36.460356689762285,-5.662529001451517,0,84.70820873001466,-77.17390473989937
2024-01-23,56.03984215479049,18.166459851012984,-3.2063020058034795,0,84.70820873001466,-77.17390473989937
2024-01-24,57.92268332376718,3.990986195975917,-8.913669519743095,0,84.70820873001466,-77.17390473989937
2024-01-25,59.814302172814976,10.926629162919436,12.259068664265584,0,84.70820873001466,-77.17390473989937
2024-01-26,61.682162519993526,4.586732682490084,-6.2688952024836055,0,84.70820873001466,-77.17390473989937
2024-01-27,64.03843350009507,9.246822305631374,3.714744194273564,0,84.70820873001466,-77.17390473989937
2024-01-28,66.13215930277843,-10.315186843519788,4.1830275407413495,0,84.70820873001466,-77.17390473989937
2024-01-29,67.63346172944297,-35.609030508648836,-4.024431220794135,0,84.70820873001466,-77.17390473989937
2024-01-30,69.1858241706788,16.175363821882563,-4.361187992561369,0,84.70820873001466,-77.17390473989937
2024-01-31,71.45920071737488,4.098090346773848,39.44270893585127,0,84.70820873001466,-77.17390473989937
2024-02-01,73.73229333728932,11.729188604984824,-8.461481942274148,0,84.70820873001466,-77.17390473989937
2024-02-02,75.39969640344721,5.123307787489246,-6.523004190936447,0,84.70820873001466,-77.17390473989937
2024-02-03,76.79005816858938,9.168555674653565,3.0413861567570564,0,84.70820873001466,-77.17390473989937
2024-02-04,78.5265419808037,-10.649403097847454,18.122861117043755,0,84.70820873001466,-77.17390473989937
2024-02-05,80.98450210072318,-34.739976714670576,-0.24452538605260088,0,84.70820873001466,-77.17390473989937
2024-02-06,83.42943192735277,14.232750589354552,-20.66218251670732,0,84.70820873001466,-77.17390473989937
2024-02-07,84.6251428301966,4.376713635750327,-6.001856465946915,0,84.70820873001466,-77.17390473989937
2024-02-08,84.7273174201006,12.573782595546666,17.698899984352735,0,84.70820873001466,-77.17390473989937
2024-02-09,84.86698418130288,5.50531933631424,9.627696482382873,0,84.70820873001466,-77.17390473989937
2024-02-10,85.48294622835361,8.953253522370977,1.5638002492754168,0,84.70820873001466,-77.17390473989937
2024-02-11,86.1491826193287,-10.868575608839713,-6.280607010488993,0,84.70820873001466,-77.17390473989937
2024-02-12,86.83013365189771,-33.85652837358228,-6.973605278315432,0,84.70820873001466,-77.17390473989937
2024-02-13,88.49825628781798,12.211548186148685,-2.7098044739666705,0,84.70820873001466,-77.17390473989937
2024-02-14,91.3295864060406,4.703531436459578,-13.033117842500175,0,84.70820873001466,-77.17390473989937
2024-02-15,92.69363829571083,13.418304369069487,0.8880573352196848,0,84.70820873001466,-77.17390473989937
2024-02-16,91.45157494145221,5.902942465845311,24.64548259270248,0,84.70820873001466,-77.17390473989937
2024-02-17,85.7909773753422,8.728321244298352,32.48070138035945,0,84.70820873001466,-77.17390473989937
2024-02-18,78.64325192779259,-10.959651970047615,80.31640004225503,0,84.70820873001466,-77.17390473989937
2024-02-19,72.76419605346143,-32.79596837011055,3.031772316649125,0,84.70820873001466,-77.17390473989937
2024-02-20,65.95502167079316,10.19106573671875,-64.14608740751191,0,84.70820873001466,-77.17390473989937
2024-02-21,56.83999513563495,4.81226118294069,-20.65225631857564,0,84.70820873001466,-77.17390473989937
2024-02-22,49.4382940450099,13.51048810582272,-19.948782150832617,0,84.70820873001466,-77.17390473989937
2024-02-23,45.67726185248993,6.302219838236461,5.020518309273612,0,84.70820873001466,-77.17390473989937
2024-02-24,44.822043038810364,8.512791918443117,6.665165042746523,0,84.70820873001466,-77.17390473989937
2024-02-25,46.244983082545296,-11.304306715705103,-6.940676366840194,0,84.70820873001466,-77.17390473989937
2024-02-26,47.35806391707624,-30.429803655224543,-2.9282602618516904,0,84.70820873001466,-77.17390473989937
2024-02-27,47.556129171331285,9.130188374745545,3.313682453923171,0,84.70820873001466,-77.17390473989937
2024-02-28,47.27854654569155,6.007016061256364,37.71443739305209,0,84.70820873001466,-77.17390473989937
2024-02-29,47.54119719790696,12.389655993110507,-6.930853191017469,0,84.70820873001466,-77.17390473989937
2024-03-01,48.26411302990032,5.444666844036785,-0.708779873937111,0,84.70820873001466,-77.17390473989937
2024-03-02,48.84629010554221,6.8773161641774045,-3.7236062697196104,0,84.70820873001466,-77.17390473989937
2024-03-03,49.88239263470573,-11.574290016474349,-10.30810261823138,0,84.70820873001466,-77.17390473989937
2024-03-04,51.49110265481071,-27.34928693276064,4.858184277949931,0,84.70820873001466,-77.17390473989937
2024-03-05,53.44170091518245,9.01578197360679,42.542517111210756,0,84.70820873001466,-77.17390473989937
2024-03-06,55.188974387107315,7.129076878686417,-12.318051265793734,0,84.70820873001466,-77.17390473989937
2024-03-07,56.34711465073508,11.295126911034489,15.357758438230434,0,84.70820873001466,-77.17390473989937
2024-03-08,56.78755916970273,4.625252163963136,-1.4128113336658714,0,84.70820873001466,-77.17390473989937
2024-03-09,56.53601480123925,4.755489226197301,3.7084959725634548,0,84.70820873001466,-77.17390473989937
2024-03-10,56.33447702628585,-11.884101409111592,0.5496243828257406,0,84.70820873001466,-77.17390473989937
2024-03-11,56.268569211044294,-24.65052039646473,-10.618048814579566,0,84.70820873001466,-77.17390473989937
2024-03-12,56.01433285038899,9.633256931150578,-5.6475897815395655,0,84.70820873001466,-77.17390473989937
2024-03-13,56.08279248075055,8.002582594287478,9.914624924961977,0,84.70820873001466,-77.17390473989937
2024-03-14,56.403968630298536,10.597244810933153,-0.0012134412316910925,0,84.70820873001466,-77.17390473989937
2024-03-15,57.08249682592945,3.8468567315436393,-0.9293535574730853,0,84.70820873001466,-77.17390473989937
2024-03-16,58.223241760461974,2.327332241946788,-0.5505740024087658,0,84.70820873001466,-77.17390473989937
2024-03-17,59.21289237961969,-11.823847940951465,2.610955561331778,0,84.70820873001466,-77.17390473989937
2024-03-18,58.78507969496421,-22.78500853001967,-8.000071164944544,0,84.70820873001466,-77.17390473989937
2024-03-19,56.610831845628866,10.529239779495347,1.8599283748757856,0,84.70820873001466,-77.17390473989937
2024-03-20,53.9171852273969,8.866004646526191,23.216810126076908,0,84.70820873001466,-77.17390473989937
2024-03-21,51.454612679947445,10.121439422167743,19.423947897884815,0,84.70820873001466,-77.17390473989937
2024-03-22,48.680874738406544,3.28387423728279,-23.964748975689332,0,84.70820873001466,-77.17390473989937
2024-03-23,45.01254369792214,-0.051354622623880186,-13.961189075298261,0,84.70820873001466,-77.17390473989937
2024-03-24,39.68577492848385,-11.330996028561605,4.645221100077755,0,84.70820873001466,-77.17390473989937
2024-03-25,33.67570836591358,-21.76685995539947,16.09115158948589,0,84.70820873001466,-77.17390473989937
2024-03-26,28.439264860967185,11.334370162707222,-5.773635023674409,0,84.70820873001466,-77.17390473989937
2024-03-27,24.21332763943932,9.408631365895909,16.378040994664772,0,84.70820873001466,-77.17390473989937
2024-03-28,20.187611905460777,9.951336237926743,-15.13894814338752,0,84.70820873001466,-77.17390473989937
2024-03-29,15.62181853596521,2.924289618317079,-9.546108154282289,0,84.70820873001466,-77.17390473989937
2024-03-30,11.081876196110851,-1.701687475530965,-6.380188720579886,0,84.70820873001466,-77.17390473989937
2024-03-31,7.679830533289349,-10.718916166991663,5.039085633702315,0,84.70820873001466,-77.17390473989937
2024-04-01,6.533566223962278,-21.38524011629143,16.851673892329153,0,84.70820873001466,-77.17390473989937
2024-04-02,7.709924515125092,12.390182077056071,-18.100106592181163,0,84.70820873001466,-77.17390473989937
2024-04-03,9.979137428287432,8.841310803552524,-15.820448231839956,0,84.70820873001466,-77.17390473989937
2024-04-04,12.923369438565064,9.719850715472496,-13.64322015403756,0,84.70820873001466,-77.17390473989937
2024-04-05,16.803967317067652,2.551042844382979,9.644989838549368,0,84.70820873001466,-77.17390473989937
2024-04-06,21.942130584552,-1.9244986647485667,-1.017631919803435,0,84.70820873001466,-77.17390473989937
2024-04-07,27.661320701833795,-10.026357947443687,1.3650372456098907,0,84.70820873001466,-77.17390473989937
2024-04-08,32.3382381069969,-21.120575749256542,10.782337642259648,0,84.70820873001466,-77.17390473989937
2024-04-09,35.5461867338519,13.316016847173568,8.137796418974531,0,84.70820873001466,-77.17390473989937
2024-04-10,37.560351636635055,7.293733457180061,-3.854085093815115,0,84.70820873001466,-77.17390473989937
2024-04-11,38.66603673664776,8.951914844911757,4.382048418440483,0,84.70820873001466,-77.17390473989937
2024-04-12,39.133794312060445,2.233353977723847,-3.3671482897842893,0,84.70820873001466,-77.17390473989937
2024-04-13,39.62786699983928,-0.7003914321270174,-0.927475567712257,0,84.70820873001466,-77.17390473989937
2024-04-14,41.01720794989812,-9.318411024697532,1.3012030747994103,0,84.70820873001466,-77.17390473989937
2024-04-15,43.335803462749965,-20.81415873341329,-10.521644729336671,0,84.70820873001466,-77.17390473989937
2024-04-16,45.48120123187925,13.790991194829912,-1.2721924267091609,0,84.70820873001466,-77.17390473989937
2024-04-17,46.95750083790633,5.337489331104809,0.7050098309888639,0,84.70820873001466,-77.17390473989937
