ds,yhat,yhat_lower,yhat_upper,trend,weekly,yearly,monthly,quarterly,semi_annual,software_product,active_merchant,y,forecast_date,is_forecast,confidence_width,residual,abs_error,pct_error
2024-01-01,48.15206707900566,0.0,140.84768745441687,140.70425,-99.34705089412327,365.1279444295437,-19.83444860519367,-350.0911731379586,11.592545286737588,Retail,184969.0,76.0,2025-06-26 08:50:00.804654,False,140.84768745441687,27.84793292099434,27.84793292099434,36.64201700130834
2024-01-02,186.61737813110688,91.27637492597486,280.878604117536,140.98346077490774,47.22353759900625,275.295432144469,-47.301623231120665,-245.44492870311757,15.861499546962143,Retail,185177.0,177.0,2025-06-26 08:50:00.804654,False,189.60222919156112,-9.617378131106875,9.617378131106875,-5.4335469667270475
2024-01-03,175.42020678875176,77.18844951908855,279.09568248643774,141.26267154981548,31.43595742323527,187.29557602712254,-56.832728598737056,-146.0903950712004,18.34912545851602,Retail,185371.0,200.0,2025-06-26 08:50:00.804654,False,201.9072329673492,24.579793211248244,24.579793211248244,12.289896605624122
2024-01-04,176.0200524988218,77.24634673722939,273.0472938333921,141.54188232472325,22.23975599995121,102.93207838839608,-53.337015241312386,-55.957334416016316,18.600685443079975,Retail,185514.0,187.0,2025-06-26 08:50:00.804654,False,195.8009470961627,10.979947501178202,10.979947501178202,5.87162967977444
2024-01-05,175.5734115102805,77.60823283125704,271.13577392256104,141.82109309963099,18.453656146385864,23.909006152363567,-47.416624470224576,22.595010043186313,16.211270538938322,Retail,185595.0,182.0,2025-06-26 08:50:00.804654,False,193.527541091304,6.4265884897195065,6.4265884897195065,3.53109257676896
2024-01-06,175.97865578073345,76.91259219001215,269.9972869923257,142.10030387453872,12.882894651125596,-48.20637487466991,-30.631773267852736,88.99373125145641,10.839874146135468,Retail,185700.0,148.0,2025-06-26 08:50:00.804654,False,193.08469480231355,-27.978655780733448,27.978655780733448,-18.904497149144223
2024-01-07,144.66045452892914,41.95521591895546,245.56258108821638,142.3795146494465,-32.888750925712976,-112.01794807029175,0.5986687282025082,144.36676640820025,2.2222037390846943,Retail,185719.0,108.0,2025-06-26 08:50:00.804654,False,203.6073651692609,-36.66045452892914,36.66045452892914,-33.94486530456401
2024-01-08,88.85023966660032,0.0,185.96809997505426,142.65872542435423,-99.34705089431884,-166.33156305309103,30.515552272141186,191.17266450130424,-9.818088583789596,Retail,185774.0,93.0,2025-06-26 08:50:00.804654,False,185.96809997505426,4.1497603333996835,4.1497603333996835,4.462107885376003
2024-01-09,238.1258675142683,137.7417252015451,336.8834454382367,142.93793619926197,47.22353759906457,-210.18167903704457,50.895295138259115,232.61082262433254,-25.36004500960541,Retail,185877.0,203.0,2025-06-26 08:50:00.804654,False,199.1417202366916,-35.12586751426829,35.12586751426829,-17.303383011954825
2024-01-10,226.4713321191888,128.58165513823783,321.65498393958984,143.21714697416974,31.43595742336384,-242.85327517450784,67.13462692324435,271.9150375015956,-44.37816152867695,Retail,186104.0,196.0,2025-06-26 08:50:00.804654,False,193.073328801352,-30.471332119188787,30.471332119188787,-15.54659801999428
2024-01-11,221.28812034278496,123.69072227590794,317.47444832400197,143.49635774907748,22.239756000067747,-263.89856306157304,74.53462554634355,311.6534205813919,-66.73747647252279,Retail,186070.0,169.0,2025-06-26 08:50:00.804654,False,193.78372604809402,-52.288120342784964,52.288120342784964,-30.9397161791627
2024-01-12,215.90379815217827,114.09252286815439,313.6413137628599,143.7755685239852,18.45365614625579,-273.14814025469815,65.85685804390135,353.1570046989939,-92.19114900625986,Retail,186070.0,230.0,2025-06-26 08:50:00.804654,False,199.54879089470552,14.096201847821732,14.096201847821732,6.128783412096405
2024-01-13,214.2259069960062,117.7866489611807,317.56170587086524,144.05477929889298,12.882894651229432,-270.71633447348586,52.20742282441158,396.1777818908854,-120.38063719592735,Retail,186104.0,212.0,2025-06-26 08:50:00.804654,False,199.77505690968454,-2.225906996006188,2.225906996006188,-1.049956130191598
2024-01-14,182.58914311216108,86.34060051489755,283.1018656147548,144.33399007380075,-32.888750925872124,-257.00060396323653,40.14498941266198,438.83804967998,-150.8385311651731,Retail,186111.0,172.0,2025-06-26 08:50:00.804654,False,196.76126509985724,-10.589143112161082,10.589143112161082,-6.156478553582025
2024-01-15,122.28997101938272,24.64032402779733,220.68194972315376,144.6132008487085,-99.3470508942893,-232.67497799885066,14.809498992307184,477.8833410925835,-182.9940410210766,Retail,185978.0,108.0,2025-06-26 08:50:00.804654,False,196.04162569535643,-14.289971019382719,14.289971019382719,-13.23145464757659
2024-01-16,267.8809225906461,166.83625927286135,361.4825067913068,144.89254925357932,47.2235375991229,-198.67764039437176,-18.57568794089454,509.1992468429679,-216.1810827697577,Retail,186114.0,208.0,2025-06-26 08:50:00.804654,False,194.64624751844542,-59.880922590646094,59.880922590646094,-28.788905091656776
2024-01-17,276.12277654094964,181.2671278401715,375.8533875123128,145.17189765845018,31.435957423249935,-156.1928758488531,-23.150263455720676,528.5069102819542,-249.6488495181309,Retail,186328.0,258.0,2025-06-26 08:50:00.804654,False,194.5862596721413,-18.122776540949644,18.122776540949644,-7.024331992616141
2024-01-18,309.55166548615745,217.48545870796625,409.82471974585985,145.45124606332104,22.23975600000549,-106.62771172187196,-1.057555193833717,532.1206313099125,-282.57470097137593,Retail,186410.0,292.0,2025-06-26 08:50:00.804654,False,192.3392610378936,-17.551665486157447,17.551665486157447,-6.010844344574468
2024-01-19,303.448938830187,205.0302578255032,402.982381169742,145.73059446819187,18.453656146125702,-51.583694215078026,-12.711692236931844,517.6392273852882,-314.079152717409,Retail,186470.0,304.0,2025-06-26 08:50:00.804654,False,197.95212334423877,0.5510611698130106,0.5510611698130106,0.18127012164901665
2024-01-20,231.05947135358207,137.28360212768484,329.3830420622963,146.00994287306273,12.882894651155413,7.175664108463499,-76.21898566573716,484.45265445751653,-343.24269907087904,Retail,186565.0,136.0,2025-06-26 08:50:00.804654,False,192.09943993461144,-95.05947135358207,95.05947135358207,-69.89667011292799
2024-01-21,126.88350676745854,27.56470028655982,225.33115036735418,146.2892912779336,-32.88875092577257,67.7611408964684,-119.12934017554446,433.9753260359774,-369.12416034160384,Retail,186493.0,83.0,2025-06-26 08:50:00.804654,False,197.76645008079436,-43.88350676745854,43.88350676745854,-52.871694900552455
2024-01-22,67.6289559624679,0.0,160.32378013280427,146.56863968280445,-99.34705089425975,128.197064469868,-86.57211597103827,369.56262685683083,-390.78020818173735,Retail,186500.0,67.0,2025-06-26 08:50:00.804654,False,160.32378013280427,-0.6289559624678986,0.6289559624678986,-0.938740242489401
2024-01-23,245.92266605796422,144.88388879376146,341.9453225715849,146.84798808767528,47.22353759922088,186.4628157681856,-23.445754985421054,296.1197715356648,-407.2856919473613,Retail,186699.0,215.0,2025-06-26 08:50:00.804654,False,197.06143377782342,-30.92266605796422,30.92266605796422,-14.382635375797312
2024-01-24,229.46460844009678,131.37410540240253,326.80982271154073,147.12733649254614,31.43595742336885,240.53576181438132,8.656344837071567,219.46357334179876,-417.7543654690699,Retail,187150.0,139.0,2025-06-26 08:50:00.804654,False,195.4357173091382,-90.46460844009678,90.46460844009678,-65.08245211517753
2024-01-25,202.83631824352724,104.45393707208481,297.50978619372376,147.40668489741697,22.23975600012203,288.4347787128971,20.575489831704484,145.53920657871623,-421.35959777732944,Retail,187237.0,182.0,2025-06-26 08:50:00.804654,False,193.05584912163894,-20.836318243527245,20.836318243527245,-11.448526507432552
2024-01-26,199.98643990251702,98.24523028122825,297.87983804295527,147.68603330228783,18.453656146196586,328.26350631056755,43.319240282496345,79.61864744065156,-417.3546435796829,Retail,187301.0,165.0,2025-06-26 08:50:00.804654,False,199.634607761727,-34.98643990251702,34.98643990251702,-21.203902971222437
2024-01-27,199.65764352273573,98.53601664313571,298.794174853514,147.96538170715866,12.882894651081392,358.2524772202491,60.03797419304301,25.610965620650443,-405.09204986944695,Retail,187358.0,172.0,2025-06-26 08:50:00.804654,False,200.25815821037827,-27.657643522735725,27.657643522735725,-16.08002530391612
2024-01-28,141.7189787473314,50.526601066502316,241.72310051958917,148.24473011202952,-32.88875092593171,376.7992799165665,48.00915037303896,-14.403646709725452,-384.04178401864647,Retail,187401.0,129.0,2025-06-26 08:50:00.804654,False,191.19649945308686,-12.718978747331391,12.718978747331391,-9.859673447543713
2024-01-29,63.421950965556334,0.0,162.6456778388026,148.52407851690035,-99.34705089445528,382.50594873154444,25.887941921550848,-40.341281305379056,-353.8076860046049,Retail,187306.0,100.0,2025-06-26 08:50:00.804654,False,162.6456778388026,36.578049034443666,36.578049034443666,36.578049034443666
2024-01-30,214.71355069508655,112.5210851433485,307.1843104208626,148.8034269243127,47.22353759931886,374.2128221995216,12.57363517292432,-53.95799843412331,-314.1418727668676,Retail,187420.0,206.0,2025-06-26 08:50:00.804654,False,194.66322527751407,-8.713550695086553,8.713550695086553,-4.229878978197356
2024-01-31,202.6225731381393,108.41341396526097,297.167546677631,149.08277533172506,31.435957423376177,351.02817439950843,-5.568963963061016,-58.39861434892618,-264.9567557044832,Retail,187661.0,289.0,2025-06-26 08:50:00.804654,False,188.75413271237,86.3774268618607,86.3774268618607,29.888382997183633
2024-02-01,185.1861935177073,84.54947066714372,273.61526566387994,149.3621237391374,22.239755999820904,312.3530005520299,-34.90564936347377,-57.52866500895297,-206.33437240085416,Retail,187781.0,177.0,2025-06-26 08:50:00.804654,False,189.0657949967362,-8.186193517707295,8.186193517707295,-4.624968089100167
2024-02-02,177.6517939367656,72.16382978621064,275.85519960836314,149.64147214654975,18.45365614626745,257.90042669633937,-54.647119719905604,-55.163861166444704,-138.53278016604068,Retail,187839.0,167.0,2025-06-26 08:50:00.804654,False,203.6913698221525,-10.651793936765614,10.651793936765614,-6.3783197226141395
2024-02-03,178.53256758726508,79.97661646932248,272.78890569360635,149.9208205539621,12.88289465119067,187.70931216571603,-55.66267484940571,-54.328473922350376,-61.98931101184755,Retail,187925.0,189.0,2025-06-26 08:50:00.804654,False,192.81228922428386,10.467432412734922,10.467432412734922,5.538324027902075
2024-02-04,134.61761467500162,33.1522390555827,237.66442067215067,150.20016896137443,-32.88875092563526,102.15172095617713,-50.85580107728129,-56.6691789072917,22.679455667658406,Retail,187941.0,153.0,2025-06-26 08:50:00.804654,False,204.51218161656797,18.38238532499838,18.38238532499838,12.01463093137149
2024-02-05,64.47104954828791,0.0,167.54072108269352,150.4795173687868,-99.34705089437598,1.9340519295827892,-41.15184069025267,-62.1247143695536,114.68108620410068,Retail,187869.0,89.0,2025-06-26 08:50:00.804654,False,167.54072108269352,24.52895045171209,24.52895045171209,27.560618485069767
2024-02-06,200.1344226475228,106.64515267383656,299.3952967510891,150.75886577619914,47.22353759937718,-111.90826397183477,-16.06814132159132,-68.90861479844176,213.0540723638143,Retail,188104.0,174.0,2025-06-26 08:50:00.804654,False,192.75014407725257,-26.134422647522797,26.134422647522797,-15.019783130760228
2024-02-07,208.62047865162026,108.1365511075734,304.49006269242227,151.03821418361147,31.435957423383527,-238.02247091655332,16.749803747494425,-73.80945548692452,316.67795450060873,Retail,188364.0,206.0,2025-06-26 08:50:00.804654,False,196.3535115848489,-2.6204786516202603,2.6204786516202603,-1.272077015349641
2024-02-08,174.9608711790951,80.15809609447805,271.9338079430837,151.31756259102383,22.239755999937437,-374.7564508450001,41.58843635244092,-72.75931986165143,424.28668094234433,Retail,188414.0,169.0,2025-06-26 08:50:00.804654,False,191.77571184860565,-5.960871179095108,5.960871179095108,-3.5271427095237327
2024-02-09,186.15335993824309,86.05632658051626,281.5858331446687,151.5969109984362,18.453656146199936,-520.1826745599195,59.42807048293142,-61.57558452334772,534.4850334939428,Retail,188479.0,186.0,2025-06-26 08:50:00.804654,False,195.52950656415243,-0.15335993824308503,0.15335993824308503,-0.08245157970058335
2024-02-10,160.3248090162692,56.58819952768594,259.64957065830123,151.87625940584851,12.882894651299946,-672.1277605846823,72.72003004703139,-36.75127086914714,645.7678883659187,Retail,188411.0,158.0,2025-06-26 08:50:00.804654,False,203.0613711306153,-2.3248090162691994,2.3248090162691994,-1.4713981115627845
2024-02-11,123.34298298050906,28.74501472282738,219.74335958617857,152.15560781326087,-32.88875092566503,-828.2071540392502,71.90143020001422,3.8398251409998494,756.5420247911493,Retail,188376.0,136.0,2025-06-26 08:50:00.804654,False,190.99834486335118,12.657017019490937,12.657017019490937,9.306630161390395
2024-02-12,51.46346351380832,0.0,152.04626921440342,152.43495622067323,-99.34705089439622,-985.8643392381359,58.646078166339684,60.44367810470316,865.1501411546244,Retail,188199.0,83.0,2025-06-26 08:50:00.804654,False,152.04626921440342,31.53653648619168,31.53653648619168,37.9958270917972
2024-02-13,205.32650707737602,114.85287904009468,306.3335640626001,152.71430465426857,47.22353759943552,-1142.4139115164776,46.68670983359941,131.21917480641744,969.8966917001324,Retail,188237.0,198.0,2025-06-26 08:50:00.804654,False,191.4806850225054,-7.3265070773760215,7.3265070773760215,-3.7002560996848595
2024-02-14,200.68105703540076,103.27737270792043,295.3283006128195,152.99365308786395,31.435957423269635,-1295.0877575862298,29.901482945569573,212.36260447153322,1069.0751166933944,Retail,188376.0,239.0,2025-06-26 08:50:00.804654,False,192.05092790489903,38.318942964599245,38.318942964599245,16.033030529121024
