ds,yhat,yhat_lower,yhat_upper,trend,weekly,yearly,monthly,quarterly,semi_annual,software_product,active_merchant,y,forecast_date,is_forecast,confidence_width,residual,abs_error,pct_error
2024-02-26,24.25978563341519,0.0,120.34506981933725,156.51191111911237,-99.34608471030957,-1580.0468930420898,57.694857104216716,412.61352363575423,1076.8324715267315,Retail,189391.0,50.0,2025-06-23 10:43:37.123153,False,120.34506981933725,25.74021436658481,25.74021436658481,51.48042873316962
2024-02-27,163.7075261435433,61.23309506689674,260.88220754227575,156.79033650460136,47.175717836200455,-1498.6987467646513,62.814377642965226,389.69341608518397,1005.9324248392438,Retail,189549.0,213.0,2025-06-23 10:43:37.123153,False,199.649112475379,49.292473856456695,49.292473856456695,23.142006505378728
2024-02-28,128.8047774103166,32.42985600758716,230.73425563556142,157.06876189009034,31.433868260618357,-1396.7558325186571,43.689090917679856,371.5340371244705,921.8348517361147,Retail,189960.0,177.0,2025-06-23 10:43:37.123153,False,198.30439962797425,48.1952225896834,48.1952225896834,27.22893931620531
2024-02-29,113.74778861075411,15.338702772640826,209.44886910161034,157.34718727557936,22.01205899992947,-1275.0354887070105,27.354551318023937,356.7953208014091,825.2741589228226,Retail,190105.0,160.0,2025-06-23 10:43:37.123153,False,194.1101663289695,46.252211389245886,46.252211389245886,28.90763211827868
2024-03-01,116.09633497013704,21.396430102207198,212.44396820659085,157.62561266106835,18.565650377470767,-1134.678968824257,14.868591322579723,342.53643853716665,717.1790108961087,Retail,190230.0,146.0,2025-06-23 10:43:37.123153,False,191.04753810438365,29.903665029862964,29.903665029862964,20.48196234922121
2024-03-02,106.69145021904441,10.19341557396949,208.7808034805464,157.90403804655733,12.962801141538037,-977.1382857715644,-10.470442194143093,324.77140979542986,598.6619292012268,Retail,190297.0,126.0,2025-06-23 10:43:37.123153,False,198.5873879065769,19.308549780955587,19.308549780955587,15.324245857901259
2024-03-03,52.83389875129518,0.0,153.43058897896017,158.18246343204635,-32.80401190514872,-804.1576367753531,-38.60189506502368,299.2092192143087,471.0057598504656,Retail,190227.0,91.0,2025-06-23 10:43:37.123153,False,153.43058897896017,38.16610124870482,38.16610124870482,41.94077060297233
2024-03-04,0.0,0.0,90.20588553910919,158.46088881753533,-99.34608471023077,-617.7496797368952,-48.91372643360878,262.0531456346256,335.64719464219615,Retail,190075.0,65.0,2025-06-23 10:43:37.123153,False,90.20588553910919,65.0,65.0,100.0
2024-03-05,144.224648788934,43.78199451070848,241.3070652430127,158.73931420302435,47.17571783621841,-420.1670236321703,-46.405662922585314,210.72471833485065,194.15758496959612,Retail,190378.0,141.0,2025-06-23 10:43:37.123153,False,197.52507073230421,-3.2246487889339903,3.2246487889339903,-2.286984956690773
2024-03-06,127.48866962513696,29.764526890117818,233.98444285164558,159.01773958851334,31.433868260747275,-213.86938146559024,-41.70582866045117,144.39093617256424,48.22133572935353,Retail,190667.0,129.0,2025-06-23 10:43:37.123153,False,204.21991596152776,1.5113303748630358,1.5113303748630358,1.1715739340023532
2024-03-07,117.50134927380012,13.02217262932198,215.76087735123747,159.29616497400235,22.012058999985726,-1.486912823736821,-26.138984545118888,64.20681134099662,-100.3877886723289,Retail,190681.0,129.0,2025-06-23 10:43:37.123153,False,202.7387047219155,11.498650726199884,11.498650726199884,8.913682733488281
2024-03-08,119.74415133033018,16.35745205185073,221.98439022787164,159.57459035949134,18.56565037754174,214.21964722962636,3.9830852712075226,-26.766746528547163,-249.8320753789896,Retail,190720.0,122.0,2025-06-23 10:43:37.123153,False,205.62693817602093,2.255848669669817,2.255848669669817,1.8490562866146039
2024-03-09,113.86677735620566,17.6497449851887,210.18267807584195,159.85301574498033,12.962801141646944,430.401416518785,32.841428662572525,-123.95529696427091,-398.2365877475083,Retail,190781.0,114.0,2025-06-23 10:43:37.123153,False,192.53293309065324,0.13322264379434046,0.13322264379434046,0.11686196824064954
2024-03-10,58.15799011289694,0.0,152.59799577850504,160.13144113046934,-32.80401190530747,644.1656464946187,52.28906987935655,-221.90738109755478,-543.7167743886855,Retail,190734.0,81.0,2025-06-23 10:43:37.123153,False,152.59799577850504,22.84200988710306,22.84200988710306,28.200012206300073
2024-03-11,0.0,0.0,81.90359469327211,160.40986649705152,-99.34608471020107,852.621114029726,67.7924017544634,-315.068725250211,-684.4065149468914,Retail,190638.0,50.0,2025-06-23 10:43:37.123153,False,81.90359469327211,50.0,50.0,100.0
2024-03-12,118.17208253332153,17.641526696757822,220.6138328919159,160.6882918636337,47.175717836316814,1052.9238592724394,74.43574619652037,-398.56538836454416,-818.4861442710442,Retail,190760.0,117.0,2025-06-23 10:43:37.123153,False,202.97230619515807,-1.1720825333215288,1.1720825333215288,-1.0017799430098537
