date,count(trend),seasonal,residual,anomaly,threshold_upper,threshold_lower
2024-01-01,7880.123051243007,2.186511689621096,0.6904370673719313,0,39.58474006007793,-39.24415323394998
2024-01-02,7895.447232741579,0.08298583587318176,-5.530218577451706,0,39.58474006007793,-39.24415323394998
2024-01-03,7910.650937455402,1.4180118915201843,-5.068949346921727,0,39.58474006007793,-39.24415323394998
2024-01-04,7925.741063935853,-3.793862512826593,11.052798576973146,0,39.58474006007793,-39.24415323394998
2024-01-05,7940.775628657183,-4.710591763545661,1.9349631063623747,0,39.58474006007793,-39.24415323394998
2024-01-06,7955.834929002895,-1.8019880056273825,0.9670590027326398,0,39.58474006007793,-39.24415323394998
2024-01-07,7970.907426578844,6.645256909713204,5.447316511443205,0,39.58474006007793,-39.24415323394998
2024-01-08,7984.664731605978,0.9386401255647898,-2.6033717315431204,0,39.58474006007793,-39.24415323394998
2024-01-09,7998.286349353587,0.3706770658188292,-2.6570264194060655,0,39.58474006007793,-39.24415323394998
2024-01-10,8012.226636384021,1.6247087174971568,6.148654898482164,0,39.58474006007793,-39.24415323394998
2024-01-11,8026.13975320959,-2.77545006483997,-8.36430314475001,0,39.58474006007793,-39.24415323394998
2024-01-12,8039.411241679613,-3.846515135871283,-3.5647265437419264,0,39.58474006007793,-39.24415323394998
2024-01-13,8051.864563065065,-1.7225941977081896,12.858031132643191,0,39.58474006007793,-39.24415323394998
2024-01-14,8063.805059874601,5.543100514887639,5.651839610511161,0,39.58474006007793,-39.24415323394998
2024-01-15,8075.934598411871,-0.2927382370146674,6.358139825143553,0,39.58474006007793,-39.24415323394998
2024-01-16,8088.216451251354,0.5433078237812866,-4.7597590751347525,0,39.58474006007793,-39.24415323394998
2024-01-17,8099.97830917937,1.7765221663019022,-15.754831345671846,0,39.58474006007793,-39.24415323394998
2024-01-18,8111.834505608522,-1.7846614929981877,-5.0498441155232285,0,39.58474006007793,-39.24415323394998
2024-01-19,8125.32584887988,-3.0012254237600766,6.675376543879793,0,39.58474006007793,-39.24415323394998
2024-01-20,8140.913511930251,-1.561487225935151,-2.352024704316136,0,39.58474006007793,-39.24415323394998
2024-01-21,8157.926860921908,4.541019087272808,-13.46788000918059,0,39.58474006007793,-39.24415323394998
2024-01-22,8175.394274110877,-1.4896622752572821,-8.904611835619107,0,39.58474006007793,-39.24415323394998
2024-01-23,8193.18241882316,0.630781395863563,7.1867997809767985,0,39.58474006007793,-39.24415323394998
2024-01-24,8212.190829339554,1.878523165399506,7.930647495046287,0,39.58474006007793,-39.24415323394998
2024-01-25,8232.752238423118,-0.8410701793732966,-6.911168243745124,0,39.58474006007793,-39.24415323394998
2024-01-26,8254.015287289349,-2.185381339229333,-9.8299059501187,0,39.58474006007793,-39.24415323394998
2024-01-27,8274.940299546204,-1.3538648625357341,-5.586434683667903,0,39.58474006007793,-39.24415323394998
2024-01-28,8295.36157197164,3.6178075528722125,7.020620475488613,0,39.58474006007793,-39.24415323394998
2024-01-29,8315.434692667495,-2.6432144928805696,5.208521825385105,0,39.58474006007793,-39.24415323394998
2024-01-30,8334.62873254112,0.6857117501340506,9.685555708745596,0,39.58474006007793,-39.24415323394998
2024-01-31,8352.265856157748,1.9571919745735507,4.776951867677781,0,39.58474006007793,-39.24415323394998
2024-02-01,8368.614173739397,0.0650490379321797,6.320777222670586,0,39.58474006007793,-39.24415323394998
2024-02-02,8384.349822889137,-1.432049633662758,0.08222674452554202,0,39.58474006007793,-39.24415323394998
2024-02-03,8399.9276661372,-1.1588755833199906,-13.768790553880535,0,39.58474006007793,-39.24415323394998
2024-02-04,8415.519284876405,2.7555939985760314,-4.274878874981368,0,39.58474006007793,-39.24415323394998
2024-02-05,8431.072107571026,-3.7369895367472536,-1.3351180342797306,0,39.58474006007793,-39.24415323394998
2024-02-06,8446.295989264865,0.7548821590667021,6.949128576068688,0,39.58474006007793,-39.24415323394998
2024-02-07,8461.14651726482,2.0252053138208823,4.828277421358507,0,39.58474006007793,-39.24415323394998
2024-02-08,8475.415058612329,0.9933978079764991,9.59154357969419,0,39.58474006007793,-39.24415323394998
2024-02-09,8488.495790797328,-0.7664499029271197,4.270659105599407,0,39.58474006007793,-39.24415323394998
2024-02-10,8500.019362033929,-1.037258999245244,-3.9821030346829502,0,39.58474006007793,-39.24415323394998
2024-02-11,8509.995407284334,1.9147909040248374,-2.9101981883595727,0,39.58474006007793,-39.24415323394998
2024-02-12,8519.03673047123,-4.764849684996623,11.72811921376524,0,39.58474006007793,-39.24415323394998
2024-02-13,8527.962771383398,0.8575206439376559,4.179707972663891,0,39.58474006007793,-39.24415323394998
2024-02-14,8536.709868030433,2.064347794773413,-2.774215825207648,0,39.58474006007793,-39.24415323394998
2024-02-15,8544.895384657862,2.078992729393079,-1.9743773872560269,0,39.58474006007793,-39.24415323394998
2024-02-16,8552.877731614286,-0.18359873687816197,-5.694132877408265,0,39.58474006007793,-39.24415323394998
2024-02-17,8561.720225105762,-0.9862438343920336,18.266018728629206,0,39.58474006007793,-39.24415323394998
2024-02-18,8572.385509357424,1.0714987609014042,-9.457008118324666,0,39.58474006007793,-39.24415323394998
2024-02-19,8584.744752660787,-5.692222628407396,-15.052530032378854,0,39.58474006007793,-39.24415323394998
2024-02-20,8598.290799042488,0.7188608384157944,-8.0096598809032,0,39.58474006007793,-39.24415323394998
2024-02-21,8613.072672938937,1.8778261749571472,-5.950499113894693,0,39.58474006007793,-39.24415323394998
2024-02-22,8629.296772277547,3.524870856190342,1.1783568662631296,0,39.58474006007793,-39.24415323394998
2024-02-23,8646.849751387463,0.3532187353155509,7.797029877221576,0,39.58474006007793,-39.24415323394998
2024-02-24,8665.155138387418,-0.6143116441937306,-0.5408267432230787,0,39.58474006007793,-39.24415323394998
2024-02-25,8683.523403680952,0.5393279958459123,-0.06273167679864855,0,39.58474006007793,-39.24415323394998
2024-02-26,8701.639219270755,-6.017817112001368,-4.62140215875479,0,39.58474006007793,-39.24415323394998
2024-02-27,8718.945734009027,-0.11714088151248414,-4.828593127514978,0,39.58474006007793,-39.24415323394998
2024-02-28,8735.07142050779,0.9373230396485561,13.991256452562084,0,39.58474006007793,-39.24415323394998
2024-02-29,8749.930533564182,4.88402198052313,3.18544445529551,0,39.58474006007793,-39.24415323394998
2024-03-01,8763.59701485945,0.5180516997527367,16.884933440796885,0,39.58474006007793,-39.24415323394998
2024-03-02,8775.870922545993,0.5274290652835495,5.6016483887233335,0,39.58474006007793,-39.24415323394998
2024-03-03,8786.242743245268,0.3810088445363915,4.376247910195161,0,39.58474006007793,-39.24415323394998
2024-03-05,8794.98407022899,-6.282790331715674,-6.701279897273707,0,39.58474006007793,-39.24415323394998
2024-03-06,8803.046740071493,-1.091402967515563,3.0446628960216913,0,39.58474006007793,-39.24415323394998
2024-03-07,8811.144464100551,-0.3262711920065635,1.181807091455994,0,39.58474006007793,-39.24415323394998
2024-03-08,8819.797938569227,5.476837291464809,-10.27477586069108,0,39.58474006007793,-39.24415323394998
2024-03-09,8828.526788860347,1.1656041913102186,2.307606948343164,0,39.58474006007793,-39.24415323394998
2024-03-10,8836.433152871576,1.7832965484533476,-1.2164494200296758,0,39.58474006007793,-39.24415323394998
2024-03-11,8843.095745067034,0.47437698758551783,7.429877945380213,0,39.58474006007793,-39.24415323394998
2024-03-12,8848.496736605382,-6.582411759405615,14.085675154023193,0,39.58474006007793,-39.24415323394998
2024-03-13,8852.50079052491,-2.0479641698530893,9.547173644943541,0,39.58474006007793,-39.24415323394998
2024-03-14,8855.01471264802,-1.4963354822294135,-0.518377165790298,0,39.58474006007793,-39.24415323394998
2024-03-15,8855.986641505287,5.113115934404989,3.9002425603066513,0,39.58474006007793,-39.24415323394998
2024-03-16,8855.312981809062,2.2717280252356913,-2.5847098342983372,0,39.58474006007793,-39.24415323394998
2024-03-17,8853.90120513489,2.865978865135099,-1.7671840000239172,0,39.58474006007793,-39.24415323394998
2024-03-18,8852.469102748035,0.8608811331637357,4.670016118801868,0,39.58474006007793,-39.24415323394998
2024-03-19,8850.51520044406,-6.634518318537554,4.11931787447611,0,39.58474006007793,-39.24415323394998
2024-03-20,8847.85509372108,-2.9069143385867044,-7.948179382494345,0,39.58474006007793,-39.24415323394998
2024-03-21,8844.726674713667,-2.5058866358207443,6.779211922153991,0,39.58474006007793,-39.24415323394998
2024-03-22,8840.969180007327,4.536541067809738,14.494278924863465,0,39.58474006007793,-39.24415323394998
2024-03-23,8836.280335661408,3.0247695594974253,-14.305105220904807,0,39.58474006007793,-39.24415323394998
2024-03-24,8830.787970247027,3.7667841748990387,4.445245578073809,0,39.58474006007793,-39.24415323394998
2024-03-25,8824.230567833942,1.1270204109180568,6.642411755139619,0,39.58474006007793,-39.24415323394998
2024-03-26,8816.622588254419,-6.292382863835453,6.669794609417295,0,39.58474006007793,-39.24415323394998
2024-03-27,8791.050680341903,-3.787659043900642,8.736978701997941,0,39.58474006007793,-39.24415323394998
2024-03-28,8736.642839471033,-3.000002338850992,52.35716286781826,1,39.58474006007793,-39.24415323394998
2024-03-29,8696.43799691989,4.314206673434248,42.24779640667475,1,39.58474006007793,-39.24415323394998
2024-04-02,8660.855674894497,3.2842951445254114,-49.139970039022955,1,39.58474006007793,-39.24415323394998
2024-04-03,8621.009614374629,4.5935922360324914,-42.6032066106618,1,39.58474006007793,-39.24415323394998
2024-04-04,8571.874166072637,1.0101906648247425,-12.88435673746244,0,39.58474006007793,-39.24415323394998
2024-04-05,8536.30677728197,-5.724952159810678,-4.581825122158989,0,39.58474006007793,-39.24415323394998
2024-04-06,8519.23007569487,-4.781468287678379,1.5513925928080425,0,39.58474006007793,-39.24415323394998
2024-04-07,8506.260291501461,-2.8226100794360645,-11.43768142202498,0,39.58474006007793,-39.24415323394998
2024-04-08,8495.869923330014,4.354474891484826,-39.22439822149863,0,39.58474006007793,-39.24415323394998
2024-04-09,8487.158929811138,3.0931505071509706,-38.25208031828879,0,39.58474006007793,-39.24415323394998
2024-04-10,8479.421641659288,5.402114867898046,-15.82375652718656,0,39.58474006007793,-39.24415323394998
2024-04-11,8472.315241556096,0.6448675283279971,-11.960109084424403,0,39.58474006007793,-39.24415323394998
2024-04-12,8469.369300264818,-5.2080251932915225,-2.1612750715266884,0,39.58474006007793,-39.24415323394998
2024-04-13,8472.97808184004,-5.672349802978695,1.6942679629391932,0,39.58474006007793,-39.24415323394998
2024-04-14,8478.226610569682,-2.5288434049138315,-4.697767164767356,0,39.58474006007793,-39.24415323394998
2024-04-15,8482.671172697785,4.271051982579404,-0.9422246803642338,0,39.58474006007793,-39.24415323394998
2024-04-16,8485.87010341948,3.020847964355677,6.109048616164728,0,39.58474006007793,-39.24415323394998
2024-04-17,8488.16159144449,6.259234937953138,9.57917361755608,0,39.58474006007793,-39.24415323394998
2024-04-18,8490.087543584084,0.18444172229541267,13.728014693620935,0,39.58474006007793,-39.24415323394998
2024-04-19,8492.17012897448,-5.239189798591975,-6.930939175887033,0,39.58474006007793,-39.24415323394998
2024-04-20,8494.072804098998,-6.499234398076225,-9.573569700922235,0,39.58474006007793,-39.24415323394998
2024-04-21,8495.76567919557,-2.131102018537521,-3.6345771770338615,0,39.58474006007793,-39.24415323394998
2024-04-22,8498.462332914763,3.9255830618316097,-9.38791597659474,0,39.58474006007793,-39.24415323394998
2024-04-23,8503.410431044565,3.701013357837227,6.888555597597588,0,39.58474006007793,-39.24415323394998
2024-04-24,8510.481089691695,6.939953512519016,-1.421043204214584,0,39.58474006007793,-39.24415323394998
2024-04-25,8542.8510029311,-0.1368207479566479,-37.71418218314284,0,39.58474006007793,-39.24415323394998
2024-04-26,8584.946758708275,-5.8137220033534485,-58.133036704921324,1,39.58474006007793,-39.24415323394998
2024-04-27,8617.091632056647,-7.167519274216183,-78.9241127824298,1,39.58474006007793,-39.24415323394998
2024-04-28,8647.936998542187,-1.4502873828285048,-75.4867111593594,1,39.58474006007793,-39.24415323394998
2024-04-29,8672.528702738362,2.8733963922560353,-47.40209913061881,1,39.58474006007793,-39.24415323394998
2024-04-30,8704.67501941416,4.74293349469028,-4.417952908850566,0,39.58474006007793,-39.24415323394998
2024-05-01,8755.563500781765,7.3661629592466396,6.070336258988391,0,39.58474006007793,-39.24415323394998
2024-05-02,8800.472024170173,-0.21148260245645656,2.739458432284664,0,39.58474006007793,-39.24415323394998
2024-05-03,8841.799706440348,-6.3159768015451485,17.516270361196803,0,39.58474006007793,-39.24415323394998
2024-05-04,8879.788874038242,-7.617818440211656,26.828944401970148,0,39.58474006007793,-39.24415323394998
2024-05-05,8912.75251092681,-0.40082708981968485,16.64831616300944,0,39.58474006007793,-39.24415323394998
2024-05-06,8942.346468027097,1.88847160313981,8.765060369762068,0,39.58474006007793,-39.24415323394998
2024-05-07,8968.984877782257,4.90260767177546,22.112514545968224,0,39.58474006007793,-39.24415323394998
2024-05-08,8990.91900882449,7.637213440234437,22.443777735275944,0,39.58474006007793,-39.24415323394998
2024-05-09,9009.16251741604,-0.26598168308032133,-0.8965357329598191,0,39.58474006007793,-39.24415323394998
2024-05-10,9025.414020478254,-6.438998946265795,1.024978468010886,0,39.58474006007793,-39.24415323394998
2024-05-11,9039.39865231893,-7.853259639326376,-3.5453926796035375,0,39.58474006007793,-39.24415323394998
2024-05-12,9051.487918803141,0.9332114656297033,11.578869731229133,0,39.58474006007793,-39.24415323394998
2024-05-13,9063.304881629165,1.6334377654816006,8.061680605353104,0,39.58474006007793,-39.24415323394998
2024-05-14,9074.723892822967,4.114747893919367,-0.838640716887312,0,39.58474006007793,-39.24415323394998
2024-05-15,9084.74720065391,7.706472658742902,-10.453673312653336,0,39.58474006007793,-39.24415323394998
2024-05-16,9093.201150263936,-0.6620125361128588,6.46086227217711,0,39.58474006007793,-39.24415323394998
2024-05-17,9100.996661222796,-6.258947260376669,14.262286037579543,0,39.58474006007793,-39.24415323394998
2024-05-18,9109.800008493867,-7.550356470440934,1.7503479765746306,0,39.58474006007793,-39.24415323394998
2024-05-19,9119.634061894263,2.189995837864513,-10.824057732128495,0,39.58474006007793,-39.24415323394998
2024-05-20,9129.544916845309,1.598143567063369,-10.143060412372506,0,39.58474006007793,-39.24415323394998
2024-05-21,9139.796659158768,3.3022537514800163,-13.098912910249055,0,39.58474006007793,-39.24415323394998
2024-05-22,9151.65500252329,7.381820854392517,13.963176622317405,0,39.58474006007793,-39.24415323394998
2024-05-23,9165.718489001194,-1.6372414264737025,-0.08124757472069177,0,39.58474006007793,-39.24415323394998
2024-05-24,9181.39905448773,-5.983743724582865,-14.415310763148227,0,39.58474006007793,-39.24415323394998
2024-05-25,9197.361215857543,-6.56132499525686,-5.799890862286702,0,39.58474006007793,-39.24415323394998
2024-05-26,9213.188218707739,2.989531713106997,2.8222495791542315,0,39.58474006007793,-39.24415323394998
2024-05-27,9229.161949609374,1.6581850469136274,4.179865343712663,0,39.58474006007793,-39.24415323394998
2024-05-28,9245.952291635258,2.993425238586404,10.054283126155497,0,39.58474006007793,-39.24415323394998
2024-05-29,9263.320866912869,6.674590730997299,-15.995457643866757,0,39.58474006007793,-39.24415323394998
2024-05-30,9280.445235557847,-2.699861217746051,1.2546256598998298,0,39.58474006007793,-39.24415323394998
2024-05-31,9297.192876104424,-6.012567982739909,-6.180308121683993,0,39.58474006007793,-39.24415323394998
2024-06-01,9314.035987167654,-5.243605544057604,0.20761837640384329,0,39.58474006007793,-39.24415323394998
2024-06-02,9331.354378887776,3.0705632899510835,6.575057822272356,0,39.58474006007793,-39.24415323394998
2024-06-03,9348.721403599971,1.711316729058514,1.567279670969583,0,39.58474006007793,-39.24415323394998
2024-06-04,9365.258731075177,3.3765459927613115,-1.6352770679386595,0,39.58474006007793,-39.24415323394998
2024-06-05,9380.73157501628,5.728149283272568,2.5402757004485466,0,39.58474006007793,-39.24415323394998
2024-06-06,9395.119659252854,-3.2713452880050378,8.151686035151215,0,39.58474006007793,-39.24415323394998
2024-06-07,9408.962284036283,-6.158352143059081,2.1960681067757832,0,39.58474006007793,-39.24415323394998
2024-06-08,9422.713991613962,-3.99028267043751,0.2762910564761114,0,39.58474006007793,-39.24415323394998
2024-06-09,9435.99515758649,2.804623776552239,-2.7997813630427117,0,39.58474006007793,-39.24415323394998
2024-06-10,9448.931161679411,1.5762304458265135,-4.507392125236947,0,39.58474006007793,-39.24415323394998
